2935525,Rick,Kennedy,"(304) 696 6434","241 96 6737","84747 White Ave.",4,44112
2942443,Christopher,Jefferson,"(304) 766 5673","275 25 6530","9189 Morrison Street",2,22456
2943344,Martin,Mooney,304-481-8482,288-85-9454,"2269 Walker Blvd",5,54685
2949788,Jennifer,Gomez,304-751-0579,263-87-8459,"2 Highland Circle",3,37683
2951806,Ryan,Cohen,"304 981 5544","211 90 2577","48 Stout Blvd",2,20300
2954458,Jessica,Taylor,3047398618,240726106,"945 Locust Street",3,38928
2959951,Gary,Carlin,(304)-707-0984,218-01-7108,"8 Miller Dr",3,32193
2962995,Amber,Stout,304-011-1776,294-15-0788,"3 Shannonn Way",3,35814
2973586,Christina,Petry,"(304) 787 2205","268 03 8996","100 Anderson Drive",1,12013
2979405,Albert,Bowe,3042967461,211965200,"58c Smith Circle",1,10852
2979831,Donald,Hodges,3045194202,299662834,"75 Hatfield rd",1,12993
2980669,Allen,Kirk,"(304) 216 0568","234 74 4657","8 Bluegrass Circle",1,11443
2984676,Rachel,Lee,3049142548,235013251,"7 McCoy st.",2,24458
2985533,Earl,Hatfield,(304)-781-8289,203-75-5998,"803 McCoy Blvd",3,32178
2992430,Gregory,Kirk,[304]7301930,276018486,"351 Reynolds Way",4,41312
2992679,Theresa,Mann,"(304) 592 4778","245 70 9926","98 Laurel road",2,24242
2999277,Joshua,Jones,"304 530 7966","068 01 0594","890b Rice st.",3,32943
3007249,Joshua,Jones,(304)0186471,816063641,"3 Wallace rd.",5,51100
3017259,Tabitha,Reynolds,[304]-092-0028,209-06-6215,"43 Winter Avenue",2,21776
3028111,Jack,Browning,"304 794 2472","217 16 3509","934 Elm Avenue",3,38382
3029858,Gerald,McDonald,"(304) 415 2587","264 63 8295","804 Poplar Blvd",4,51800
3030530,Patrick,Shannonn,[304]2976856,562874829,"27 Sunset lane",3,33054
3036620,Raymond,Knight,3044764843,204838038,"490 Walker Dr",2,21550
3047672,Thomas,Childers,"304 356 5038","284 06 5132","25 Stone rd",5,60405
3056495,Gerald,Taylor,[304]-275-8036,292-22-4386,"26851 Stout Way",4,50372
3058302,Alexander,Shannonn,3045641519,175591693,"738 Locust Blvd",2,25538
3063252,Raymond,Hodges,3046370568,298612419,"3442 Knight Circle",3,34320
3068458,Jennifer,Stone,"(304) 306 1641","204 77 6263","5 Meadow ave",2,21212
3072056,Allen,Browning,(304)-790-0883,591-28-6449,"2 Mooney Way",2,20998
3075051,Rachel,Black,"304 592 3259","714 35 6534","88 Foreman Drive",3,30045
3075791,Craig,Reynolds,3043648693,244640756,"558 Cherry Dr.",1,11899
3084613,Joshua,Ellis,(304)2633157,246262812,"2006 McDonald Circle",2,20384
3104024,Rachel,Kennedy,(304)2959481,220763909,"84c Wilson road",3,31131
3107479,Steve,Taylor,304-602-5347,272-70-5063,"91 White lane",2,20636
3107596,Thomas,McDougal,(304)3271841,294691947,"64 Schmidt rd.",2,25120
3114039,Stephen,Hodges,3041890565,247222031,"9 White Avenue",1,10943
3117771,Erica,Wallace,"[304] 036 8849","262 55 2846","8 Highland rd",2,23972
3118117,Amber,Stout,304-640-2983,207-29-0788,"2 Reynolds st.",2,20396
3118741,Ryan,White,(304)8974104,222995684,"9906 Stout Drive",4,45756
3125170,Matthew,Cohen,"304 566 3595","660 26 7504","723 Jefferson Avenue",2,22860
3138015,Craig,Stout,"304 025 5287","263 60 8148","354 Foreman Blvd",2,24052
3153349,Bruce,Wallace,3048350973,202801587,"5 Chestnut rd.",2,20970
3169524,Lucy,Schmidt,304-377-0763,238-61-4200,"59 McCoy lane",2,25744
3174420,Donald,Kennedy,3040240686,238561599,"7 Weinstein rd",2,20596
3174563,Anthony,McDonald,"(304) 001 0825","260 45 6079","878 Morrison Street",2,22352
3194943,Raymond,McDougal,[304]-328-2501,241-38-3035,"93b Locust Dr.",4,49120
3213893,Gordon,Wilson,"(304) 049 8322","751 45 6006","373 Lakeview rd",3,36126
3220416,Martin,Smith,"304 141 2318","202 01 6464","122 Knight Blvd",2,23942
3222106,Jack,Wilson,304-508-7376,295-98-4690,"49 McDougal Dr",4,47984
3239162,Amber,Browning,"[304] 576 8762","068 38 2585","37 Shannonn rd",3,32469
3246644,Stephen,Morton,(304)6565449,292775585,"847 Center rd",2,21130
3259547,Steve,Pierson,304-437-6497,752-81-2891,"7615 Taylor Circle",2,22740
3262965,Albert,Wilson,"(304) 401 7838","213 99 7453","5 Pierson st.",2,22248
3264951,Ryan,Pierson,304-507-8803,251-85-7203,"774 Hatfield Lake",2,25240
3271581,Ryan,Davis,3045507769,219384976,"14 Hanson Dr.",4,40328
3272431,Janice,Black,"304 874 6581","259 92 6296","39 Woodland Dr.",5,57675
3274562,Lucy,Davis,304-901-4042,233-50-0579,"41c Hanson ave",3,37716
3274585,Aaron,Anderson,3048169016,287170687,"5 Oak rd",2,24634
3287746,Bruce,Taylor,"304 894 7749","265 80 2535","90 Lee Blvd",3,37848
3287755,Sarah,Ellis,3040732073,276350007,"279 Childers Blvd",2,22472
3294244,Phllip,Cohen,"304 048 3179","737 03 3267","8 Adams Avenue",3,38016
3295351,Nicholas,Mooney,"[304] 244 3593","245 78 7490","37 Petry Street",3,35157
3296443,Jessica,Morton,304-956-5610,219-67-0229,"3 Mann Way",2,22132
3299876,Christopher,Davis,"304 087 8288","271 42 2943","9994 Birch Ave.",2,25698
3304916,Patrick,Black,3043209619,299198343,"172 Morton st.",2,20122
3323288,Nicholas,Weinstein,"[304] 479 9495","233 47 0677","50 Kirk Circle",2,21460
3327927,Alexander,Knight,"[304] 390 5957","287 43 4326","806 Wilson lane",2,23952
3327997,Gordon,Harper,"[304] 133 4740","239 50 4322","952 Rice Avenue",2,21614
3329117,Robert,Wallace,"(304) 470 9831","089 23 8458","1 Willow Lake",2,21548
3332838,Travis,Taylor,(304)1321962,255883765,"3 Birch Avenue",2,24416
3355765,Steven,Browning,304-793-5055,266-20-8856,"271 Childers st.",2,23752
3358099,Luke,Patterson,(304)0868107,24480669,"236 Kirk rd",2,22072
3362734,Thomas,Patterson,"304 445 0277","265 66 8714","707 Highland ave",2,22834
3371692,Raymond,White,(304)7612972,276465820,"193 Pine Ave.",1,10463
3371919,Erica,Ellis,"(304) 538 9073","226 99 6199","664 Pine ave",3,34296
3378063,Travis,Mooney,3040978862,281730377,"4 Dogwood Blvd",2,25952
3389367,Patrick,Phelps,304-111-2780,226-75-9217,"8 Black road",2,25026
3393057,Gerald,Bowe,[304]1977471,260211438,"3 Cherry st.",2,20832
3403114,Lucy,Miller,3046768656,265243554,"264 Shannonn Avenue",1,11291
3419195,Robert,Johnson,"304 552 3796","205 10 9933","647 Birch Circle",3,37815
3429296,Stephen,Davis,(304)4431208,246303721,"65 Foreman Way",2,25894
3429880,Steve,Petry,304-134-4924,256-01-3046,"5 Adams Lake",4,43600
3434579,Ryan,Jefferson,3045327711,248043107,"1 Walsh st.",2,21302
3437130,Christian,Washington,[304]-247-3190,293-23-6457,"6 Woodland Avenue",4,48436
3443093,William,Hodges,"304 272 5801","247 88 7942","644 Stout rd.",2,22148
3446531,Gordon,Wallace,304-888-1831,682-00-6216,"882 Davis Blvd",2,23606
3446577,William,Adams,"(304) 062 5080","282 09 0509","24 Miller road",2,20474
3451925,Juliana,Hanson,304-888-1367,269-38-7634,"19 Davis Blvd",2,25648
3453378,William,Childers,304-093-2404,210-06-5386,"52 Meadow st.",3,34977
3453595,Gary,Childers,"[304] 761 2201","270 09 4485","831 Washington st.",2,24142
3461593,Anthony,Adams,"304 564 8126","225 90 7554","8 Cohen Lake",2,24668
3462412,Phllip,Schmidt,"(304) 828 1424","210 11 1949","61 Mann Dr.",2,23948
3473734,Theresa,Lincoln,"(304) 624 1274","254 41 6184","778a Weinstein Avenue",3,38646
3477238,Joshua,Reynolds,(304)-369-2284,244-97-3966,"15 Hanson road",3,38286
3478279,Jack,Kirk,304-834-7476,275-72-1066,"399 Walsh lane",3,31014
3480407,Gerald,Petry,[304]5215771,225803308,"87e Adams rd.",1,12242
3511943,Amber,Hatfield,"304 387 4691","291 12 7274","910 Lincoln lane",3,34071
3519796,Raymond,Walker,(304)-736-9893,258-38-4296,"19 Jefferson rd.",2,23108
3522843,Rick,Walsh,"(304) 429 6558","239 87 5802","8941 Childers road",1,11372
3527991,Raymond,McDougal,304-365-9385,236-95-3738,"358f Lincoln lane",2,25680
3533846,Allen,Wallace,(304)-431-7082,101-27-5933,"93374 Hodges lane",4,50444
3542154,Evan,Patterson,"304 040 4550","281 82 2844","3 Rocky st.",3,30450
3544857,Leah,Stout,304-962-2843,280-46-1018,"74 Gomez st.",2,20434
3546395,William,Wilson,"304 231 3436","290 12 7986","754 Taylor rd.",2,21750
3548948,Christopher,Knight,"[304] 724 5910","292 48 9523","8 Bowe lane",2,22380
3553185,Cody,Taylor,[304]-841-2305,256-09-1436,"562 Poplar rd",2,25572
3554218,Donald,Miller,(304)-254-3661,856-36-5023,"89f Mann Way",4,42564
3555773,Bruce,Garnes,3045394049,274699766,"19 Taylor Drive",3,31206
3571223,Evan,Schmidt,304-759-4706,279-78-5871,"2 Bush Street",3,38223
3573493,Earl,McCoy,3044395594,721391833,"46 Lee st.",1,10331
3579692,Rick,Johnson,"304 968 8082","224 44 5607","844 Knight road",2,20046
3590183,Steve,Weinstein,[304]-237-3475,471-43-3114,"26 Parkway Dr.",1,11381
3593350,Sarah,Childers,[304]-602-8240,293-37-9101,"82c Wilson st.",3,30360
3600364,Gabriel,Smith,3045032962,33047765,"7 Hanson Way",2,21668
3607007,Christopher,Carter,304-117-1551,245-84-9467,"7 Chestnut Drive",2,22308
3607163,Erica,Morton,"304 415 0929","273 16 5505","2 McCoy Drive",4,41388
3609733,Jack,Lucas,3048582729,204886833,"314 Kirk Drive",2,20590
3611608,Leah,Hanson,3045660115,239484188,"73 Hillcrest Dr",2,24970
3614787,Anthony,Lincoln,3042784444,260558841,"141 Garnes Dr",2,22856
3615877,Rachel,Shannonn,"304 090 5610","237 90 9630","44275 Carlin rd.",1,12555
3622190,Earl,Wilson,[304]-031-8576,260-64-5301,"3 Carlin Dr",3,31098
3627188,Brandon,McCoy,(304)8607634,276318613,"98 Washington Circle",5,60810
3629114,Alexander,Weinstein,304-862-1400,200-01-8287,"39 Kennedy Drive",2,22490
3658668,William,Carlin,3042058002,257142322,"124 Knight Avenue",3,37065
3659014,Gerald,Walsh,"(304) 662 7518","226 91 7305","7 McDonald Street",2,25602
3660446,Leah,Bowe,"304 730 8517","235 75 7211","925 Patterson lane",3,35850
3676720,Craig,Carlin,"(304) 500 4872","242 04 1601","6a Kennedy Blvd",3,33369
3678293,Jack,Rice,"304 512 6712","243 61 4436","38 Lucas Circle",4,46344
3678821,Martin,Bowe,"304 248 2475","212 92 8417","3 Adams Drive",4,46452
3683835,Gary,Morrison,3046421459,717166581,"6 Browning Avenue",2,25076
3698989,Craig,Hodges,304-346-3832,217-20-8344,"76 Ash lane",2,22202
3712801,Jack,Garnes,"304 701 2563","136 01 5846","830 Hanson Blvd",2,24464
3730725,Gabriel,Smith,"(304) 735 1344","212 55 3368","49 Lakeview Dr.",2,20798
3730967,William,Kennedy,3040128151,439857734,"8 Shannonn st.",4,41288
3733111,Justin,Hanson,304-740-3746,275-26-5269,"1 Wilson rd",4,42868
3733560,Matthew,Childers,(304)-225-2929,217-83-9093,"9 Highland Lake",2,22760
3745772,Luke,Miller,304-483-2252,260-05-5313,"45 Washington rd.",1,11233
3746298,Jennifer,Johnson,304-028-1378,271-12-6835,"22 Reynolds st.",2,25256
3753623,Christopher,Mann,"[304] 019 5771","258 21 4548","317 Hanson Blvd",4,45784
3761811,Jonathan,Morton,"[304] 480 4800","103 76 8329","62273 Morrison Dr.",2,20684
3784065,Katherine,Black,(304)6367564,279791519,"728 Dogwood Circle",2,23568
3787052,Jessica,Jones,3049480516,234088382,"31 Wilson ave",3,32034
3792427,Allen,Browning,"(304) 017 0755","276 33 2263","770 Center Lake",4,46032
3792471,Anthony,Hatfield,"304 856 3902","281 32 2030","3 Davis Avenue",3,37803
3796550,Luke,Davis,(304)8526343,224205423,"65 Pierson rd.",3,33522
3799649,Craig,Walsh,"304 131 7948","257 88 5685","3b Hanson Blvd",2,24564
3800252,Joshua,Wilson,304-134-0491,235-66-6522,"228 Schmidt st.",2,24112
3805249,Steven,Gomez,"[304] 575 8867","276 18 3563","5 Morton Ave.",2,22734
3812944,Kimberly,Weinstein,3045065422,222620230,"74 Rice Street",2,22428
3821076,Lucy,Patterson,"[304] 543 0762","219 91 6163","1655 Stone Ave.",2,22496
3837434,Steven,Wallace,304-720-9202,261-69-1979,"26 Rice Ave.",2,23394
3843125,Jack,Morrison,"(304) 856 9155","153 52 1828","9664 Shannonn Circle",2,22048
3843818,Allen,Jefferson,304-070-4652,297-51-3164,"909 Wallace rd",5,58425
3846909,Phllip,McDonald,"304 632 3439","223 52 0500","5543 Petry Ave.",3,37272
3854816,Christina,Smith,[304]7464887,59389736,"1 Anderson Drive",4,48176
3857509,Gordon,Rice,"(304) 801 1636","221 22 7119","1979 Knight Lake",2,24182
3860042,Christian,Childers,304-915-3653,131-61-7229,"1 McCoy Circle",2,20678
3872005,Kimberly,Petry,304-923-4633,216-20-4706,"29 Woodland Street",2,24340
3885420,Rachel,Kennedy,3041589313,211604092,"595 Morrison Ave.",2,22520
3887972,Kendall,Garnes,"(304) 414 5584","250 38 8495","676 Maple Street",2,24432
3893557,Luke,Hatfield,"[304] 516 2057","571 31 8711","5 Schmidt lane",1,11129
3897955,Kendall,Anderson,304-651-0991,242-59-8468,"75 Miller Way",2,23890
3898452,Rachel,Carter,304-161-8074,264-76-6903,"553 Stout Drive",2,25958
3918679,Jack,Bowe,"[304] 657 0598","234 10 9855","71 Stone Dr",2,23998
3924066,Peggy,Hatfield,"304 165 8322","239 51 0697","6059 Stout lane",2,20066
3926161,Tabitha,Kennedy,3044276487,339738395,"40 Stone Lake",2,21912
3930638,Evan,Smith,"(304) 844 4968","066 26 5039","1 Bush Blvd",2,21824
3933302,Gerald,White,(304)-565-5245,149-98-4902,"55 Petry Dr.",2,20474
3935738,Alexander,Carter,3045628961,205552123,"22 Carter Blvd",2,22044
3940468,Gabriel,Jefferson,"(304) 765 5455","271 26 0419","62 Cohen Dr.",3,36180
3941254,Juliana,Taylor,3041724327,457360096,"23f Dogwood Drive",3,38718
3943760,Christopher,Harper,3043229051,273623608,"857 Wallace Ave.",1,12625
3953634,Travis,Morton,3049886852,280751011,"9775 Woodland rd",2,21148
3956347,Samantha,Browning,304-610-7753,242-52-3480,"9136 Shannonn Ave.",2,20712
3958626,Matthew,Taylor,3049511333,297085819,"1 Black ave",4,40364
3962250,Sarah,Smith,(304)-510-9514,823-37-2281,"7711 Jones Lake",2,25224
3962833,Gregory,Patterson,3041566513,246838852,"15 Willow rd",1,10026
3963693,Leah,Anderson,304-076-9544,208-47-9303,"822b Hillcrest rd.",3,36057
3978705,Jonathan,Phelps,304-425-2038,254-73-7478,"246d Gomez ave",4,41668
3996038,Leah,Smith,3047429824,226300625,"14 Hodges rd",5,63535
3998429,Steven,Lincoln,(304)-612-7366,261-63-2918,"288 Carter Ave.",4,48840
4004438,Steven,Kennedy,"304 246 4282","259 21 3194","155 Carter Dr",3,37491
4009636,Matthew,Shannonn,304-652-5978,209-57-8544,"336 Smith rd.",4,41404
4011166,Allen,Knight,[304]3786018,279634902,"54e Jones Ave.",2,25388
4013094,Craig,Phelps,"304 930 9236","264 32 3030","792e Ellis road",2,23834
4016078,Jack,Miller,"304 191 8694","252 55 7216","6 Carter Street",2,20456
4022213,Peggy,Morrison,304-271-2326,270-06-8455,"4 Ellis Lake",2,22580
4025742,Ryan,Kennedy,(304)7309472,188401399,"5421 Walker Ave.",1,11223
4026005,Sarah,Childers,"[304] 852 5675","290 61 0745","9 Woodland Blvd",4,50124
4031197,Steve,Cohen,3042906237,283667687,"950 Birch Blvd",2,21242
4032360,Erica,Shannonn,304-064-7243,288-10-6727,"9 Dogwood lane",1,10149
4038289,Cody,Mooney,"[304] 353 2691","250 45 1253","2 Spruce Street",4,50584
4042827,Aaron,Foreman,304-885-6586,201-39-7074,"5136 Jones Street",3,34026
4047557,Earl,Harper,(304)7798339,212321159,"28 Poplar ave",4,45196
4049685,Gerald,Petry,304-434-3889,258-02-0194,"998 Wilson Lake",2,22864
4051385,Earl,Browning,304-379-4350,208-58-6935,"92 Hanson Blvd",4,40400
4075816,Martin,Miller,3044537421,265498979,"547 Phelps Circle",4,51916
4082211,Aaron,Patterson,"304 180 1140","077 65 8953","847 Lucas Street",1,10317
4086046,Gordon,Foreman,"304 684 9397","260 07 8195","416 Bluegrass Blvd",1,10466
4100660,Donald,McDonald,304-284-7680,293-90-0418,"912 Stout road",2,23692
4107545,Evan,Walker,304-913-0188,225-70-6314,"242c Reynolds Dr.",2,25242
4110956,Amber,Shannonn,3048227424,870300963,"430 Stone rd",2,25232
4124672,Steven,Mooney,(304)6991723,278253260,"14 Bluegrass ave",1,12970
4135114,Matthew,Wilson,"304 850 2164","263 81 4839","515 Harper st.",2,25718
4135177,Justin,Johnson,"304 365 8193","294 36 1447","2 Hanson Drive",2,21664
4141658,Paul,Petry,3043196166,283820376,"67 Sunset rd",2,25344
4155754,Gregory,Gomez,"[304] 243 3113","260 71 1989","5132 McDonald lane",1,12831
4159596,Christopher,White,304-745-5328,072-64-6698,"242 Rice Dr.",2,24804
4160998,Brooke,Hatfield,(304)-997-2764,245-20-3216,"1839 Walsh Circle",2,25580
4177341,Amber,Morton,3049349765,271758652,"835 McDougal Ave.",2,23964
4184389,Peggy,Rice,3046988751,225473493,"5705 Phelps Avenue",2,24158
4192180,Jack,Lincoln,304-050-8570,143-78-9166,"26 Lee Way",1,11225
4193259,Luke,Stout,3047983334,245193506,"4 Walsh rd",2,25402
4201969,Cody,McDonald,"(304) 881 7745","796 66 2317","55 Gomez rd.",5,54795
4204464,Leah,Mann,"[304] 007 2552","243 85 7804","771 Shannonn rd.",2,25660
4211576,Luke,Ellis,304-517-3086,257-34-5511,"2 Petry Street",1,12572
4218002,Gerald,Lee,(304)9972617,203648314,"19 McCoy Avenue",4,41640
4218310,Nicholas,Bowe,(304)0831197,276390495,"7 Carter Blvd",4,49104
4218490,Bruce,Hatfield,3046556338,243584273,"730 Knight Drive",3,33204
4219114,Earl,Wilson,3045793949,294209051,"607 McDonald Lake",1,11568
4222275,Nicholas,White,"304 257 5672","220 69 4488","147 Cherry road",3,30174
4226046,Bruce,Reynolds,[304]5456587,296230194,"26451 McDougal Drive",4,51792
4227651,Gabriel,Garnes,[304]-368-9700,035-50-6652,"5 Wallace Way",4,49640
4228083,Paul,Schmidt,"(304) 976 3934","289 86 8410","937 McDougal lane",2,22648
4246672,Juliana,Adams,3043986388,231561316,"35d Lincoln Avenue",4,45152
4249541,Erica,White,304-471-0831,223-91-2404,"1066 Browning ave",3,36798
4258080,Martin,Adams,"304 197 3623","249 80 4341","146 Lee st.",2,25946
4260772,Anthony,Bush,[304]-262-4273,290-40-2948,"1985 Meadow Dr.",3,38307
4261382,Gregory,Ellis,304-920-2400,220-49-3998,"5 Davis st.",2,25738
4267209,William,Mann,(304)8662924,217694940,"271 Reynolds Circle",2,24098
4275258,Phllip,Petry,"304 834 8807","295 25 8927","938 Broadway ave",3,36813
4277866,Gerald,Foreman,304-618-6017,252-07-3257,"7 Black Street",1,10001
4280862,Jonathan,White,[304]8275779,218742941,"152 Garnes Lake",1,12537
4281380,Gabriel,Knight,304-068-8657,217-46-1758,"916 Morrison lane",2,23640
4288105,Kimberly,Lucas,"[304] 786 6757","291 03 8971","187 Carter road",2,24104
4293029,Joshua,Miller,3042671176,295577835,"63 Washington Lake",2,21948
4294716,Donald,Bowe,"[304] 892 2625","263 90 7128","65 Highland Dr",1,12986
4295485,Phllip,Carlin,3041647366,208498019,"49 Stout Lake",2,23816
4298584,Rachel,Childers,"(304) 540 3043","245 60 4458","2d Pierson road",2,23730
4299065,Matthew,Anderson,"(304) 701 1967","204 22 4376","771 Lincoln st.",3,33372
4309677,Rachel,Jones,"[304] 587 0368","237 20 4796","365 Highland Circle",2,22550
4312282,Earl,Miller,3040988076,237000425,"7 Taylor rd",2,24142
4315515,Brandon,McDougal,"(304) 426 2859","266 39 9400","3 Childers Dr",3,31581
4316196,Samantha,Black,"304 088 6284","290 52 4606","32 Foreman rd.",2,20644
4323672,Jessica,Weinstein,304-432-8281,223-14-3792,"4d Bush st.",2,21448
4324649,Robert,Jones,"304 514 0441","265 33 2376","124 Smith Way",4,50108
4325191,Alexander,Garnes,"[304] 297 6733","838 84 1508","15 Petry rd",5,60605
4325615,Kendall,Lucas,"304 086 7438","276 36 6399","633 Jones road",2,23536
4335180,Peggy,Mooney,3044730852,206905416,"87 Walnut Ave.",3,31146
4337275,Gerald,Carter,[304]-591-6654,234-23-7903,"8 Ellis Dr.",2,24210
4357982,Cody,Lincoln,304-039-9950,274-70-9152,"29 Phelps rd",2,20898
4362592,Gary,Browning,3048607227,298004850,"46 Foreman Ave.",2,25164
4363372,Luke,Weinstein,(304)-077-6524,288-51-5784,"77 Petry rd",2,21480
4369047,Luke,Patterson,"304 309 5103","246 65 6826","688 Lucas Avenue",2,23466
4378908,Kimberly,Lincoln,304-280-5621,482-72-0601,"239 Stout Way",2,23820
4383271,Samantha,Wallace,304-140-7709,284-46-3992,"3 Kirk rd",2,25408
4386066,Jack,Rice,[304]3280674,262917707,"153 Davis rd",2,25046
4388789,Gerald,Adams,(304)-726-9246,354-38-4133,"59b Garnes Street",1,12424
4389865,Patrick,Kennedy,"304 047 3679","621 13 6139","2 Meadow rd.",4,45584
4393739,Alexander,McCoy,"[304] 960 6571","198 52 2062","174 Washington Street",4,42168
4399663,Cody,Petry,304-842-2698,217-79-6306,"95 Shannonn rd.",2,23604
4405948,Gabriel,Morton,"[304] 681 5688","226 98 6733","1 Spruce Way",3,36915
4433653,Ryan,Schmidt,"(304) 673 7238","220 58 1426","2 Foreman rd.",1,12024
4434111,Albert,Kirk,3047583644,278357822,"861 Jefferson Ave.",5,64170
4435934,Jack,McDonald,304-905-8039,236-78-3582,"606 Garnes ave",3,30270
4439202,Leah,Carter,304-598-3336,292-08-1979,"8413 Childers Circle",1,11190
4452144,Jack,Anderson,304-613-9687,883-45-3427,"9 Elm Circle",2,22382
4455883,Brandon,Lee,(304)2359771,243915633,"3 Hodges Way",4,49512
4463093,Sarah,Stout,"[304] 876 4065","245 20 7498","213 Lucas ave",3,38808
4465303,Gregory,White,3049481680,213551631,"9 Cohen rd.",2,23836
4472465,Kendall,White,3044772789,202282595,"80 Kirk Ave.",2,23602
4479282,Albert,Carlin,304-828-6391,282-02-9459,"446 Schmidt Ave.",3,32850
4484247,Donald,Stone,"[304] 204 8003","223 79 5213","73 Lee Way",3,38610
4497965,Jessica,Lucas,304-948-0037,239-78-5618,"901 Jones ave",2,23676
4503175,Christina,Weinstein,(304)-293-5778,866-70-2493,"36 Davis rd.",2,22940
4503454,Peggy,Ellis,"[304] 025 6496","292 22 2045","8747 Morton road",3,32724
4503822,Rachel,Carlin,"304 592 2055","251 85 2240","353 Miller Ave.",1,10182
4507723,Craig,Jefferson,(304)5089953,264887855,"7 Morrison Dr",2,23426
4522537,Janice,Hatfield,"[304] 788 7831","297 56 6390","72e Mann Street",3,35970
4526317,Robert,Patterson,"(304) 227 7478","270 39 5304","81 Chestnut rd",2,21900
4528952,Kimberly,Jefferson,304-406-8872,527-11-1376,"191 Black Dr.",2,24856
4534635,Albert,Morrison,"(304) 368 7996","129 41 8544","8a Taylor rd.",2,25078
4549224,Joshua,Shannonn,"[304] 108 9430","287 64 7431","36 Foreman Dr",5,62775
4572447,Steven,Gomez,304-302-3880,208-32-2899,"98 Reynolds Dr",1,10405
4580347,Steve,McDonald,"[304] 586 0410","355 83 7593","3 Meadow Circle",2,24962
4592002,Steven,Walsh,[304]1012222,265958942,"7578 McDougal Drive",1,11379
4595001,Juliana,Foreman,"304 652 5524","205 02 1934","57065 Parkway Street",2,21028
4601595,Jack,Wilson,[304]-255-2288,292-18-7305,"992 Anderson rd",2,20262
4610004,Steve,Bush,304-690-6336,240-78-4097,"823 Smith st.",2,20736
4610359,Nicholas,Jones,(304)0519561,277117382,"932 Hanson Way",2,22534
4616317,Erica,Anderson,"304 039 2571","219 75 5286","4 Washington Lake",4,44896
4621840,Steve,Taylor,(304)-810-9738,252-02-0408,"6 Oak Ave.",1,10001
4622869,Donald,Walsh,[304]-875-5154,217-55-1808,"85 Smith Circle",1,11445
4624430,Ryan,Harper,304-756-6441,264-80-9595,"263 Hatfield Ave.",2,22132
4625548,Christian,Cohen,"304 517 6478","213 62 5285","610 Knight Avenue",2,24192
4627962,Justin,Patterson,304-124-2067,203-74-9000,"81 Hanson Lake",5,59850
4630978,Theresa,Walker,304-643-9307,178-60-4267,"48e Sunset rd",5,63030
4632395,Allen,Wilson,"304 222 8869","541 35 1269","85116 Jones lane",2,21518
4641371,Erica,Schmidt,"(304) 102 1370","212 09 3851","252 Hickory ave",4,43948
4644896,William,Wallace,3045216031,252749496,"3169 Harper Drive",1,10083
4654492,Rick,McDonald,3049535532,233295708,"1588 Maple lane",2,25124
4667945,Kendall,Garnes,304-596-7902,242-76-1166,"3 Hill ave",5,61095
4668932,Jennifer,Wilson,3042364586,205951387,"98 Patterson Way",2,20150
4671744,Albert,Reynolds,[304]2129504,260141777,"434 Patterson Lake",4,50876
4677831,Earl,Gomez,304-013-6015,236-75-4666,"996 Mann Dr",1,12078
4690791,Brandon,Morrison,3043534283,202824432,"9 Center Dr.",1,10085
4691123,Bruce,Lincoln,"(304) 609 8277","218 09 4842","3317 Rocky Dr.",5,60650
4692703,Leah,Hanson,"304 697 9764","213 06 2362","2 Hanson Street",4,44136
4694615,Juliana,Taylor,304-527-6150,225-74-9108,"87 Wilson Dr.",5,50705
4696473,Craig,Petry,"304 560 1033","205 84 8018","43 Wilson Circle",4,47572
4704774,Allen,White,"304 775 7001","294 64 4845","46a Reynolds road",2,25736
4707979,Jessica,Washington,[304]1177762,249495960,"93a Taylor Circle",1,11105
4712242,Patrick,Johnson,[304]0150501,246035608,"7523 Carter rd",5,63430
4721793,Lucy,Lincoln,3043035181,295855048,"4 Sunset Blvd",2,24890
4739611,Robert,Adams,(304)-198-2298,112-39-8204,"8b Harper Avenue",4,51808
4742918,Janice,Morrison,"[304] 092 9302","484 86 5820","413 Harper ave",2,24088
4764227,Katherine,White,"304 472 1400","296 95 8111","54 Maple Way",4,47492
4768275,Brandon,Kirk,(304)0354427,205135206,"7347 Stout road",2,20958
4774111,William,Anderson,3049892344,265622669,"560 Pierson st.",1,11760
4778706,Brooke,Mann,[304]0092236,283105342,"9826 Childers Dr.",3,30675
4780929,Earl,McCoy,"304 405 1741","298 70 3614","55314 Taylor Drive",3,36864
4785011,Ryan,Carlin,"304 366 7493","230 77 6291","6 Anderson Dr",2,20568
4789511,Steve,Carlin,"304 135 0618","241 81 0829","55 Garnes Way",2,25064
4794048,Rick,Morrison,(304)5419313,244909159,"21 Lee st.",2,24232
4797006,Katherine,Childers,[304]-827-5257,117-80-8145,"3e Cherry Drive",5,53395
4801824,Gerald,Johnson,"(304) 120 3674","279 35 5910","664 Summer Dr",2,21358
4805175,Tabitha,Jones,304-497-5647,282-64-2377,"333 Lakeview Circle",2,22634
4807413,Janice,Hatfield,"[304] 179 4409","213 40 5108","876 Kennedy lane",2,24048
4811493,Steven,Weinstein,[304]-303-9264,202-37-7047,"20 Bowe rd.",4,49032
4823281,Evan,Bush,(304)6590727,971095747,"209 Center Dr.",1,11029
4828034,Lucy,Morrison,[304]-555-2118,450-44-8835,"75e Stone rd.",3,36804
